origin,sector,model,observed_defaulted,observed_obligors,observed_rate,predicted_rate,log_score
2018-01-31,Basic Materials,B0 = Binomial-best static baseline,57,20290,0.0028092656481025135,0.0032481934606854116,-3.5733008887586095
2018-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,57,20290,0.0028092656481025135,0.0032481934606854116,-4.091084446823459
2018-01-31,Capital Goods,B0 = Binomial-best static baseline,64,21465,0.0029815979501514093,0.0039889075584333975,-6.0033066998917235
2018-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,64,21465,0.0029815979501514093,0.0039889075584333975,-4.4285601363524165
2018-01-31,Consumer,B0 = Binomial-best static baseline,38,22062,0.0017224186383827395,0.002721623493991593,-7.40959465765264
2018-01-31,Consumer,B1 = Beta-Binomial-best static baseline,38,22062,0.0017224186383827395,0.002721623493991593,-4.30687059490765
2018-01-31,Energy,B0 = Binomial-best static baseline,55,22395,0.002455905336012503,0.00498505979825111,-20.6979827654078
2018-01-31,Energy,B1 = Beta-Binomial-best static baseline,55,22395,0.002455905336012503,0.00498505979825111,-5.0135434514007216
2018-01-31,Finance,B0 = Binomial-best static baseline,50,22889,0.0021844554152649744,0.0056505298270334,-34.82947407910228
2018-01-31,Finance,B1 = Beta-Binomial-best static baseline,50,22889,0.0021844554152649744,0.0056505298270334,-5.975625691062987
2018-01-31,Healthcare,B0 = Binomial-best static baseline,31,23115,0.0013411204845338524,0.002328210962165996,-8.366393535905836
2018-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,31,23115,0.0013411204845338524,0.002328210962165996,-4.220694413091394
2018-01-31,Technology,B0 = Binomial-best static baseline,45,23731,0.0018962538451814082,0.0026339419335528287,-5.548663533659017
2018-01-31,Technology,B1 = Beta-Binomial-best static baseline,45,23731,0.0018962538451814082,0.0026339419335528287,-4.162140756796248
2018-01-31,Utilities,B0 = Binomial-best static baseline,47,23975,0.0019603753910323253,0.0022361359570661895,-3.2712486382978057
2018-01-31,Utilities,B1 = Beta-Binomial-best static baseline,47,23975,0.0019603753910323253,0.0022361359570661895,-3.760323059038626
2018-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,57,20290,0.0028092656481025135,0.0036780022999835715,-5.216410368082691
2018-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,64,21465,0.0029815979501514093,0.004476745088904418,-9.103651514262708
2018-01-31,Consumer,B2 = One-factor dynamic common-eps model,38,22062,0.0017224186383827395,0.003007584685583054,-9.929164558031985
2018-01-31,Energy,B2 = One-factor dynamic common-eps model,55,22395,0.002455905336012503,0.005308625437225572,-24.505020719339882
2018-01-31,Finance,B2 = One-factor dynamic common-eps model,50,22889,0.0021844554152649744,0.0061948242969694315,-42.73643822781716
2018-01-31,Healthcare,B2 = One-factor dynamic common-eps model,31,23115,0.0013411204845338524,0.002487850602062153,-10.004521904160725
2018-01-31,Technology,B2 = One-factor dynamic common-eps model,45,23731,0.0018962538451814082,0.002812214684027924,-6.835677556689475
2018-01-31,Utilities,B2 = One-factor dynamic common-eps model,47,23975,0.0019603753910323253,0.0024485227667709417,-4.1006018243746
2018-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,57,20290,0.0028092656481025135,0.003545424675538032,-4.616816729950742
2018-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,64,21465,0.0029815979501514093,0.00440375805574967,-8.586718854456706
2018-01-31,Consumer,B3 = Two-factor dynamic common-eps model,38,22062,0.0017224186383827395,0.002962560058018312,-9.50774804201913
2018-01-31,Energy,B3 = Two-factor dynamic common-eps model,55,22395,0.002455905336012503,0.005397038029322021,-25.582333182231295
2018-01-31,Finance,B3 = Two-factor dynamic common-eps model,50,22889,0.0021844554152649744,0.006022689210246551,-40.189895456467895
2018-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,31,23115,0.0013411204845338524,0.002676328502415459,-12.102779266428513
2018-01-31,Technology,B3 = Two-factor dynamic common-eps model,45,23731,0.0018962538451814082,0.0029205118480749516,-7.707782048102644
2018-01-31,Utilities,B3 = Two-factor dynamic common-eps model,47,23975,0.0019603753910323253,0.002483559263121307,-4.273259733919446
2018-07-31,Basic Materials,B0 = Binomial-best static baseline,54,19871,0.002717528055960948,0.0032473399892682087,-3.82617282458925
2018-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,54,19871,0.002717528055960948,0.0032473399892682087,-4.066449213083729
2018-07-31,Capital Goods,B0 = Binomial-best static baseline,71,21195,0.003349846661948573,0.003983313575885836,-4.183212884863636
2018-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,71,21195,0.003349846661948573,0.003983313575885836,-4.368452444609545
2018-07-31,Consumer,B0 = Binomial-best static baseline,54,21614,0.0024983806791894145,0.002686907020872865,-3.06052813941335
2018-07-31,Consumer,B1 = Beta-Binomial-best static baseline,54,21614,0.0024983806791894145,0.002686907020872865,-3.8732400556600624
2018-07-31,Energy,B0 = Binomial-best static baseline,83,21704,0.003824179874677479,0.0049189239034949355,-6.005939052683104
2018-07-31,Energy,B1 = Beta-Binomial-best static baseline,83,21704,0.003824179874677479,0.0049189239034949355,-4.934718637376818
2018-07-31,Finance,B0 = Binomial-best static baseline,71,22701,0.0031276155235452183,0.0055747600987129066,-17.634347365172232
2018-07-31,Finance,B1 = Beta-Binomial-best static baseline,71,22701,0.0031276155235452183,0.0055747600987129066,-5.13188463349212
2018-07-31,Healthcare,B0 = Binomial-best static baseline,34,22723,0.0014962813008845663,0.0023076716064444366,-6.397828766745434
2018-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,34,22723,0.0014962813008845663,0.0023076716064444366,-4.084631172869251
2018-07-31,Technology,B0 = Binomial-best static baseline,65,23024,0.0028231410701876304,0.002621198021362548,-3.1811466507868076
2018-07-31,Technology,B1 = Beta-Binomial-best static baseline,65,23024,0.0028231410701876304,0.002621198021362548,-4.269315472846529
2018-07-31,Utilities,B0 = Binomial-best static baseline,44,23935,0.0018383120952579904,0.0022324176248328296,-3.700343558473726
2018-07-31,Utilities,B1 = Beta-Binomial-best static baseline,44,23935,0.0018383120952579904,0.0022324176248328296,-3.7690777793136476
2018-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,54,19871,0.002717528055960948,0.0035690201801620454,-5.122145042768864
2018-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,71,21195,0.003349846661948573,0.0044293465439962255,-6.109212322447732
2018-07-31,Consumer,B2 = One-factor dynamic common-eps model,54,21614,0.0024983806791894145,0.0029417661392307456,-3.677350759835967
2018-07-31,Energy,B2 = One-factor dynamic common-eps model,83,21704,0.003824179874677479,0.005347094237621329,-8.383703973216086
2018-07-31,Finance,B2 = One-factor dynamic common-eps model,71,22701,0.0031276155235452183,0.006027928285097573,-22.400443658440196
2018-07-31,Healthcare,B2 = One-factor dynamic common-eps model,34,22723,0.0014962813008845663,0.00245331455646995,-7.6293749070637915
2018-07-31,Technology,B2 = One-factor dynamic common-eps model,65,23024,0.0028231410701876304,0.0027918693537178595,-3.010029328943517
2018-07-31,Utilities,B2 = One-factor dynamic common-eps model,44,23935,0.0018383120952579904,0.0024400807743193372,-4.75961745525634
2018-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,54,19871,0.002717528055960948,0.0035051079462533343,-4.8268687100525085
2018-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,71,21195,0.003349846661948573,0.0042618542108987965,-5.2925514872533626
2018-07-31,Consumer,B3 = Two-factor dynamic common-eps model,54,21614,0.0024983806791894145,0.0028202399679220255,-3.3278363876574915
2018-07-31,Energy,B3 = Two-factor dynamic common-eps model,83,21704,0.003824179874677479,0.00521854650448458,-7.609365002550476
2018-07-31,Finance,B3 = Two-factor dynamic common-eps model,71,22701,0.0031276155235452183,0.005829845968606376,-20.2634145620668
2018-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,34,22723,0.0014962813008845663,0.0027264592410039755,-10.253677831065453
2018-07-31,Technology,B3 = Two-factor dynamic common-eps model,65,23024,0.0028231410701876304,0.002831682881630762,-3.0062984177031638
2018-07-31,Utilities,B3 = Two-factor dynamic common-eps model,44,23935,0.0018383120952579904,0.002439105911844579,-4.753852475532632
2019-01-31,Basic Materials,B0 = Binomial-best static baseline,65,19568,0.003321749795584628,0.0032241050538928634,-3.034490191232912
2019-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,65,19568,0.003321749795584628,0.0032241050538928634,-4.154406282790035
2019-01-31,Capital Goods,B0 = Binomial-best static baseline,96,20734,0.004630076203337513,0.003933106224837411,-4.415548952865834
2019-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,96,20734,0.004630076203337513,0.003933106224837412,-4.67774676146928
2019-01-31,Consumer,B0 = Binomial-best static baseline,60,20878,0.0028738384902768466,0.002667330010048667,-3.129259867573097
2019-01-31,Consumer,B1 = Beta-Binomial-best static baseline,60,20878,0.0028738384902768466,0.0026673300100486675,-3.979251716628198
2019-01-31,Energy,B0 = Binomial-best static baseline,100,21332,0.004687792987061692,0.004851155577410448,-3.2796396936599166
2019-01-31,Energy,B1 = Beta-Binomial-best static baseline,100,21332,0.004687792987061692,0.004851155577410448,-5.047252999875241
2019-01-31,Finance,B0 = Binomial-best static baseline,97,21930,0.0044231646146830825,0.005470302933927009,-5.570342754219922
2019-01-31,Finance,B1 = Beta-Binomial-best static baseline,97,21930,0.0044231646146830825,0.005470302933927009,-4.793058811990022
2019-01-31,Healthcare,B0 = Binomial-best static baseline,44,22261,0.001976550918646961,0.0022783226997030747,-3.278904908097786
2019-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,44,22261,0.001976550918646961,0.0022783226997030747,-3.9870768961381486
2019-01-31,Technology,B0 = Binomial-best static baseline,82,22999,0.003565372407495978,0.002597068871823172,-6.846903969907402
2019-01-31,Technology,B1 = Beta-Binomial-best static baseline,82,22999,0.003565372407495978,0.002597068871823172,-4.790477744020222
2019-01-31,Utilities,B0 = Binomial-best static baseline,42,24210,0.001734820322180917,0.002222679061019868,-4.194841334486853
2019-01-31,Utilities,B1 = Beta-Binomial-best static baseline,42,24210,0.001734820322180917,0.002222679061019868,-3.8229934282662725
2019-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,65,19568,0.003321749795584628,0.0035590419732897246,-3.1646556649095743
2019-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,96,20734,0.004630076203337513,0.004348895533905662,-3.385019324969477
2019-01-31,Consumer,B2 = One-factor dynamic common-eps model,60,20878,0.0028738384902768466,0.002921576140754223,-2.9742719002254887
2019-01-31,Energy,B2 = One-factor dynamic common-eps model,100,21332,0.004687792987061692,0.005129226826676668,-3.639459205946139
2019-01-31,Finance,B2 = One-factor dynamic common-eps model,97,21930,0.0044231646146830825,0.006014591883264934,-8.321551322367014
2019-01-31,Healthcare,B2 = One-factor dynamic common-eps model,44,22261,0.001976550918646961,0.0024579608583022625,-3.940126432801364
2019-01-31,Technology,B2 = One-factor dynamic common-eps model,82,22999,0.003565372407495978,0.0028201226140266967,-5.215963006112446
2019-01-31,Utilities,B2 = One-factor dynamic common-eps model,42,24210,0.001734820322180917,0.0024448574969021066,-5.575519952250737
2019-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,65,19568,0.003321749795584628,0.0035375783592259467,-3.1377442788472933
2019-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,96,20734,0.004630076203337513,0.004275425227484647,-3.497853668234157
2019-01-31,Consumer,B3 = Two-factor dynamic common-eps model,60,20878,0.0028738384902768466,0.0028197145320432992,-2.976867731912307
2019-01-31,Energy,B3 = Two-factor dynamic common-eps model,100,21332,0.004687792987061692,0.005235639727482967,-3.857177182645131
2019-01-31,Finance,B3 = Two-factor dynamic common-eps model,97,21930,0.0044231646146830825,0.005797537619699042,-7.119706929378182
2019-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,44,22261,0.001976550918646961,0.0026413907731009387,-4.858972036298354
2019-01-31,Technology,B3 = Two-factor dynamic common-eps model,82,22999,0.003565372407495978,0.0028637476991753264,-4.959803871930774
2019-01-31,Utilities,B3 = Two-factor dynamic common-eps model,42,24210,0.001734820322180917,0.0023677543714718434,-5.053480705144857
2019-07-31,Basic Materials,B0 = Binomial-best static baseline,67,19257,0.0034792542971387027,0.0032196021604531683,-3.2178487439055985
2019-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,67,19257,0.0034792542971387027,0.0032196021604531683,-4.2189428006767
2019-07-31,Capital Goods,B0 = Binomial-best static baseline,105,19657,0.00534160858727171,0.0039496017756887325,-7.601254249218442
2019-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,105,19657,0.00534160858727171,0.003949601775688732,-4.979215274197372
2019-07-31,Consumer,B0 = Binomial-best static baseline,52,19865,0.002617669267556003,0.002677132110232594,-2.9081042063535563
2019-07-31,Consumer,B1 = Beta-Binomial-best static baseline,52,19865,0.002617669267556003,0.0026771321102325935,-3.802443430700862
2019-07-31,Energy,B0 = Binomial-best static baseline,77,20750,0.003710843373493976,0.004864149603721651,-6.196311023807368
2019-07-31,Energy,B1 = Beta-Binomial-best static baseline,77,20750,0.003710843373493976,0.004864149603721651,-4.889013573309342
2019-07-31,Finance,B0 = Binomial-best static baseline,100,21123,0.0047341760166643,0.005451697868277587,-4.269723903349714
2019-07-31,Finance,B1 = Beta-Binomial-best static baseline,100,21123,0.0047341760166643,0.005451697868277587,-4.76741820545692
2019-07-31,Healthcare,B0 = Binomial-best static baseline,57,21849,0.0026088150487436497,0.002268328542742949,-3.4742139526044795
2019-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,57,21849,0.0026088150487436497,0.002268328542742949,-4.226032741646463
2019-07-31,Technology,B0 = Binomial-best static baseline,62,23246,0.002667125526972382,0.0026307616044560452,-2.9883453656987697
2019-07-31,Technology,B1 = Beta-Binomial-best static baseline,62,23246,0.002667125526972382,0.0026307616044560452,-4.239174540347392
2019-07-31,Utilities,B0 = Binomial-best static baseline,43,24611,0.0017471862175450002,0.0022136731076473066,-4.108192400585537
2019-07-31,Utilities,B1 = Beta-Binomial-best static baseline,43,24611,0.0017471862175450002,0.0022136731076473066,-3.8189835401412324
2019-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,67,19257,0.0034792542971387027,0.0039452320368350904,-3.575002540399339
2019-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,105,19657,0.00534160858727171,0.0049453121025588844,-3.549696017683189
2019-07-31,Consumer,B2 = One-factor dynamic common-eps model,52,19865,0.002617669267556003,0.0030943871130128366,-3.667228620293784
2019-07-31,Energy,B2 = One-factor dynamic common-eps model,77,20750,0.003710843373493976,0.006047550200803213,-14.027336043554953
2019-07-31,Finance,B2 = One-factor dynamic common-eps model,100,21123,0.0047341760166643,0.006578295381022267,-9.31265445037144
2019-07-31,Healthcare,B2 = One-factor dynamic common-eps model,57,21849,0.0026088150487436497,0.0025789128411674066,-2.944402940653937
2019-07-31,Technology,B2 = One-factor dynamic common-eps model,62,23246,0.002667125526972382,0.003164845564828357,-3.947019604925913
2019-07-31,Utilities,B2 = One-factor dynamic common-eps model,43,24611,0.0017471862175450002,0.0025538715750409707,-6.338995825529828
2019-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,67,19257,0.0034792542971387027,0.0038763393398071693,-3.428068728142108
2019-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,105,19657,0.00534160858727171,0.004758101439690695,-3.92359900559201
2019-07-31,Consumer,B3 = Two-factor dynamic common-eps model,52,19865,0.002617669267556003,0.0029682020303716753,-3.324462371895663
2019-07-31,Energy,B3 = Two-factor dynamic common-eps model,77,20750,0.003710843373493976,0.006050441767068273,-14.050669324941822
2019-07-31,Finance,B3 = Two-factor dynamic common-eps model,100,21123,0.0047341760166643,0.006358314002114599,-8.059117680285453
2019-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,57,21849,0.0026088150487436497,0.0027261354447953375,-2.996736592460806
2019-07-31,Technology,B3 = Two-factor dynamic common-eps model,62,23246,0.002667125526972382,0.0032636439244027645,-4.339061938154842
2019-07-31,Utilities,B3 = Two-factor dynamic common-eps model,43,24611,0.0017471862175450002,0.0025143228637601075,-6.035993222457414
2020-01-31,Basic Materials,B0 = Binomial-best static baseline,66,18835,0.003504114680116804,0.003229013339909526,-3.2286990943635487
2020-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,66,18835,0.003504114680116804,0.003229013339909526,-4.189083652540205
2020-01-31,Capital Goods,B0 = Binomial-best static baseline,102,19007,0.005366443941705688,0.003968506714615373,-7.458724506007485
2020-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,102,19007,0.005366443941705688,0.003968506714615373,-4.948897303871831
2020-01-31,Consumer,B0 = Binomial-best static baseline,55,19688,0.002793579845591223,0.002677429480302271,-2.971754089462209
2020-01-31,Consumer,B1 = Beta-Binomial-best static baseline,55,19688,0.002793579845591223,0.002677429480302271,-3.863149266958203
2020-01-31,Energy,B0 = Binomial-best static baseline,91,20312,0.004480110279637652,0.004843312537697716,-3.4581871094311225
2020-01-31,Energy,B1 = Beta-Binomial-best static baseline,91,20312,0.004480110279637652,0.004843312537697716,-4.964778369283863
2020-01-31,Finance,B0 = Binomial-best static baseline,122,21062,0.005792422372044441,0.005420611306464701,-3.582828301710691
2020-01-31,Finance,B1 = Beta-Binomial-best static baseline,122,21062,0.005792422372044441,0.005420611306464701,-4.932563951145426
2020-01-31,Healthcare,B0 = Binomial-best static baseline,60,22301,0.002690462311107125,0.002264316170261564,-3.811111787384391
2020-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,60,22301,0.002690462311107125,0.002264316170261564,-4.287054604430864
2020-01-31,Technology,B0 = Binomial-best static baseline,51,23763,0.0021461936624163616,0.0026418088857191645,-4.069474246332675
2020-01-31,Technology,B1 = Beta-Binomial-best static baseline,51,23763,0.0021461936624163616,0.0026418088857191645,-4.140006567966225
2020-01-31,Utilities,B0 = Binomial-best static baseline,51,24943,0.0020446618289700516,0.002199767608324976,-3.0254812113690335
2020-01-31,Utilities,B1 = Beta-Binomial-best static baseline,51,24943,0.0020446618289700516,0.002199767608324976,-3.739141596217735
2020-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,66,18835,0.003504114680116804,0.0035262366162286526,-3.0145877533991694
2020-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,102,19007,0.005366443941705688,0.004214061486119149,-5.996231604430335
2020-01-31,Consumer,B2 = One-factor dynamic common-eps model,55,19688,0.002793579845591223,0.002878064472436679,-2.9474477411338356
2020-01-31,Energy,B2 = One-factor dynamic common-eps model,91,20312,0.004480110279637652,0.0050613758697649995,-3.882000552622131
2020-01-31,Finance,B2 = One-factor dynamic common-eps model,122,21062,0.005792422372044441,0.005942455607254772,-3.3591973268191566
2020-01-31,Healthcare,B2 = One-factor dynamic common-eps model,60,22301,0.002690462311107125,0.0024525058667025394,-3.2162831976306094
2020-01-31,Technology,B2 = One-factor dynamic common-eps model,51,23763,0.0021461936624163616,0.0028144594537726714,-4.945939752362435
2020-01-31,Utilities,B2 = One-factor dynamic common-eps model,51,24943,0.0020446618289700516,0.0023907843215865508,-3.544450255881472
2020-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,66,18835,0.003504114680116804,0.003540217679851341,-3.016764874097831
2020-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,102,19007,0.005366443941705688,0.004215990599954403,-5.986172979579109
2020-01-31,Consumer,B3 = Two-factor dynamic common-eps model,55,19688,0.002793579845591223,0.0028523296762833538,-2.9347502507021233
2020-01-31,Energy,B3 = Two-factor dynamic common-eps model,91,20312,0.004480110279637652,0.00521333858474465,-4.27873563171903
2020-01-31,Finance,B3 = Two-factor dynamic common-eps model,122,21062,0.005792422372044441,0.005641439559396068,-3.3611477626002966
